GEOID,POP10
77002,16793
77003,10508
77004,32692
77005,25528
77006,19664
77007,30853
77008,30482
77009,38094
77010,366
77011,19547
77012,20719
77013,17602
77014,28684
77015,53621
77016,26989
77017,32561
77018,25563
77019,18944
77020,25464
77021,26042
77022,29557
77023,28998
77024,34775
77025,26137
77026,23940
77027,14331
77028,16808
77029,17814
77030,10258
77031,15762
77032,12757
77033,27965
77034,33678
77035,35896
77036,71969
77037,19819
77038,26713
77039,27562
77040,45081
77041,37146
77042,36385
77043,23358
77044,30949
77045,31255
77046,1196
77047,21077
77048,15294
77049,28521
77050,4611
77051,15085
77053,28954
77054,22290
77055,41989
77056,18673
77057,39208
77058,16406
77059,16949
77060,40830
77061,24457
77062,25152
77063,34299
77064,45847
77065,35326
77066,31366
77067,30559
77068,10064
77069,16541
77070,46017
77071,25671
77072,56526
77073,34790
77074,37267
77075,37388
77076,33803
77077,52151
77078,14777
77079,31280
77080,45275
77081,47860
77082,49900
77083,70837
77084,95137
77085,16074
77086,28009
77087,36399
77088,49660
77089,48685
77090,32930
77091,23472
77092,33745
77093,46929
77094,8498
77095,66502
77096,32628
77098,13076
77099,47091
77201,0
77301,30769
77302,18118
77303,16710
77304,21314
77306,11931
77316,16036
77318,14281
77320,33678
77326,69
77327,20160
77328,13993
77331,6824
77334,141
77335,2350
77336,12471
77338,33971
77339,37512
77340,29809
77342,23
77345,26122
77346,53578
77350,66
77351,32517
77354,30215
77355,24010
77356,24498
77357,19987
77358,4993
77359,721
77360,5280
77362,4600
77363,3269
77364,2223
77365,25769
77367,143
77368,152
77369,1018
77371,7665
77372,12164
77373,54609
77374,510
77375,39351
77376,617
77377,28708
77378,14685
77379,70544
77380,23136
77381,34961
77382,35369
77384,11857
77385,19534
77386,36407
77388,40384
77389,21255
77396,43317
77401,17491
77406,33682
77407,28595
77412,106
77414,23047
77415,46
77417,2457
77418,9585
77419,1512
77420,2205
77422,13933
77423,9483
77426,2100
77428,61
77429,72264
77430,2283
77432,173
77433,50539
77434,4816
77435,4539
77436,73
77437,17054
77440,37
77441,4809
77442,1137
77443,84
77444,784
77445,11977
77446,5217
77447,11872
77448,341
77449,94382
77450,71889
77451,77
77453,301
77454,217
77455,2045
77456,1303
77457,651
77458,468
77459,56274
77460,73
77461,10679
77464,221
77465,7161
77466,690
77467,57
77468,131
77469,35321
77470,338
77471,35241
77473,97
77474,12782
77475,773
77476,313
77477,35897
77478,24739
77479,74514
77480,8097
77481,35
77482,2307
77483,311
77484,11068
77485,4054
77486,6851
77488,14148
77489,35554
77493,23104
77494,61600
77498,49906
77502,37995
77503,24251
77504,24529
77505,23223
77506,35977
77507,0
77510,13731
77511,46627
77514,4942
77515,30309
77517,5315
77518,8673
77519,1191
77520,36489
77521,49507
77523,17031
77530,31086
77531,15639
77532,26236
77533,1022
77534,2863
77535,31295
77536,30690
77538,934
77539,38806
77541,17412
77545,19431
77546,47636
77547,9735
77550,23043
77551,17753
77554,8863
77560,1005
77561,53
77562,10459
77563,9103
77564,1988
77565,5790
77566,28739
77568,14308
77571,35666
77573,71580
77575,15949
77577,1368
77578,12672
77580,312
77581,42383
77583,28531
77584,70228
77585,1014
77586,20970
77587,16568
77590,30374
77591,13131
77597,777
77598,23059
77611,8219
77612,8901
77613,1218
77614,603
77615,1012
77616,1136
77617,73
77619,16147
77622,1390
77623,448
77624,856
77625,8489
77627,21454
77629,877
77630,26796
77632,22776
77640,16875
77642,37111
77650,1896
77651,13043
77655,356
77656,17110
77657,20003
77659,4910
77660,1437
77661,962
77662,27035
77663,1353
77664,2681
77665,6446
77701,14674
77702,2893
77703,15006
77705,40475
77706,28258
77707,17080
77708,11518
77713,12788
77801,15449
77802,23288
77803,30252
77807,9699
77808,10634
77830,2534
77831,3426
77833,27492
77835,2351
77836,11896
77837,1587
77840,56171
77845,48938
77853,953
77855,238
77856,5096
77857,757
77859,6981
77861,2506
77864,7647
77865,1798
77867,105
77868,15511
77871,3368
77872,1716
77873,1292
77876,197
77878,475
77879,4670
77880,1879
77901,41548
77904,25002
77905,13981
77950,197
77951,2616
77954,11506
77957,8187
77960,121
77961,183
77962,3286
77963,5459
77964,7569
77968,2774
77969,154
77970,295
77971,911
77973,50
77974,455
77975,1860
77976,126
77977,718
77978,743
77979,17144
77982,1253
77983,2209
77984,4295
77987,161
77988,326
77990,699
77991,357
77993,148
77994,321
77995,9567
