GEOID,POP10
85003,9369
85004,4965
85006,25742
85007,14040
85008,56145
85009,52520
85012,6390
85013,19314
85014,24782
85015,37644
85016,33896
85017,38872
85018,36065
85019,25042
85020,32850
85021,37743
85022,46395
85023,31274
85024,22898
85027,37140
85028,19157
85029,43233
85031,30493
85032,65485
85033,53037
85034,5582
85035,47486
85037,44771
85040,29352
85041,54947
85042,40962
85043,30560
85044,37993
85045,7238
85048,33449
85050,25736
85051,40375
85053,28480
85054,5384
85083,18104
85085,17517
85086,40495
85087,7708
85118,12246
85119,21219
85120,28168
85121,2178
85122,50942
85123,10677
85128,14823
85131,18017
85132,33556
85135,630
85137,2329
85138,33633
85139,17979
85140,36711
85141,515
85142,48870
85143,35015
85145,2106
85147,4543
85172,1368
85173,2872
85192,2120
85193,4906
85194,6721
85201,46092
85202,37275
85203,35541
85204,60885
85205,39858
85206,33154
85207,44744
85208,34762
85209,37377
85210,36464
85212,24492
85213,31797
85215,15963
85224,42796
85225,69810
85226,37376
85233,37564
85234,50014
85248,29821
85249,36908
85250,15906
85251,34390
85253,17047
85254,45801
85255,37270
85256,4974
85257,26755
85258,23342
85259,21422
85260,36056
85262,11275
85263,2111
85264,1249
85266,11406
85268,22684
85281,57348
85282,48671
85283,44813
85284,16479
85286,38930
85295,38332
85296,36799
85297,26979
85298,21479
85301,60161
85302,36909
85303,30310
85304,25883
85305,10822
85306,24191
85307,9230
85308,63876
85309,1485
85310,19007
85320,1197
85321,4435
85322,752
85323,39507
85324,2886
85325,1212
85326,51705
85328,259
85331,26960
85332,2146
85333,790
85334,1482
85335,31787
85336,700
85337,2793
85338,41115
85339,35586
85340,26262
85341,39
85342,1578
85343,196
85344,9147
85345,56208
85346,4423
85347,716
85348,2786
85349,25517
85350,21214
85351,27789
85352,461
85353,31011
85354,6645
85355,8745
85356,4539
85357,761
85360,222
85361,6700
85362,663
85363,6156
85364,74904
85365,46558
85367,20429
85371,419
85373,17356
85374,47146
85375,27703
85377,3051
85379,39732
85381,24249
85382,40454
85383,37182
85387,9573
85388,23490
85390,8621
85392,35310
85395,25922
85396,12163
85501,13345
85530,2069
85531,623
85533,2943
85534,2588
85535,21
85536,408
85539,4520
85540,2874
85541,21877
85542,3196
85543,3822
85544,2949
85545,583
85546,19677
85550,4790
85551,405
85552,6218
85553,1501
85554,778
85601,698
85602,9464
85603,7155
85605,597
85606,1184
85607,18925
85608,2305
85609,392
85610,1333
85611,965
85613,5601
85614,21895
85615,9413
85616,5566
85617,1277
85618,1725
85619,50
85620,897
85621,23054
85622,6325
85623,4073
85624,1426
85625,1983
85626,1021
85627,968
85629,23568
85630,2819
85631,3630
85632,835
85633,54
85634,6490
85635,34727
85637,1268
85638,1973
85640,441
85641,21753
85643,9810
85645,2231
85646,1311
85648,19080
85650,15279
85653,15083
85654,97
85658,7790
85701,4983
85704,30929
85705,57521
85706,55209
85707,658
85708,2980
85710,54439
85711,41251
85712,32666
85713,50151
85714,15009
85715,17702
85716,32853
85718,27367
85719,43989
85723,0
85724,0
85726,0
85730,38323
85735,11250
85736,4975
85737,20727
85739,17848
85741,32998
85742,25212
85743,29144
85745,37006
85746,43057
85747,23058
85748,18087
85749,19032
85750,24161
85755,15107
85756,35703
85757,16988
85901,17207
85911,1800
85912,178
85920,464
85922,41
85923,621
85924,2683
85925,4893
85926,265
85927,176
85928,1102
85929,8322
85930,1086
85931,207
85932,364
85933,3033
85934,574
85935,4735
85936,4293
85937,7638
85938,2366
85939,4400
85940,1443
85941,9941
85942,80
