GEOID,POP10
20001,38551
20002,52370
20003,26454
20004,1622
20005,12775
20006,3227
20007,26866
20008,27525
20009,47992
20010,30138
20011,58536
20012,13414
20015,15332
20016,32519
20017,17735
20018,16894
20019,54358
20020,49864
20024,11510
20032,35653
20036,5435
20037,14642
20045,0
20052,470
20053,0
20057,3888
20064,1890
20105,11315
20106,5142
20109,37265
20110,43876
20111,30590
20112,25833
20115,5838
20117,2693
20118,7
20119,3946
20120,40695
20121,27988
20124,14857
20129,618
20130,281
20132,15900
20135,2834
20136,28498
20137,1510
20139,217
20141,6131
20143,1216
20144,1012
20147,54086
20148,28310
20151,21374
20152,24946
20155,29411
20158,4288
20164,37747
20165,32383
20166,9521
20169,19801
20170,41236
20171,45887
20175,27169
20176,46506
20180,6549
20181,7877
20184,839
20186,14557
20187,15252
20190,17529
20191,29128
20194,13165
20197,1840
20198,2492
20202,0
20204,0
20228,0
20230,0
20240,0
20245,0
20260,0
20307,353
20317,903
20319,84
20373,131
20390,584
20405,0
20418,0
20427,0
20506,0
20510,0
20520,0
20535,8
20540,0
20551,0
20553,0
20560,0
20565,0
20566,0
20593,0
20601,24156
20602,24955
20603,28967
20606,431
20607,9802
20608,919
20609,1120
20611,1078
20612,261
20613,11860
20615,405
20616,5857
20617,781
20618,607
20619,10503
20620,1443
20621,1373
20622,4900
20623,2744
20624,1282
20625,1062
20626,373
20628,594
20629,535
20630,348
20632,347
20634,5927
20636,9937
20637,5423
20639,14227
20640,10438
20645,857
20646,18890
20650,13717
20653,24481
20657,20483
20658,854
20659,23498
20660,97
20662,2934
20664,2987
20667,494
20670,1014
20674,830
20675,1671
20676,3871
20677,2322
20678,11045
20680,1119
20684,1125
20685,6471
20686,1332
20687,313
20688,1828
20689,1694
20690,740
20692,1051
20693,1088
20695,6794
20701,2
20705,26188
20706,38692
20707,31538
20708,25546
20710,9313
20711,6643
20712,9031
20714,4345
20715,26382
20716,20787
20720,21031
20721,27016
20722,5711
20723,28972
20724,16093
20732,9919
20733,2672
20735,35421
20736,8904
20737,20684
20740,28780
20742,7808
20743,38621
20744,50722
20745,28451
20746,28838
20747,40054
20748,38792
20751,2343
20754,6951
20755,9302
20758,721
20759,3355
20762,2973
20763,2664
20764,4176
20765,514
20769,6604
20770,25173
20772,42625
20774,43013
20776,3289
20777,3314
20778,2009
20779,1182
20781,11440
20782,30560
20783,44487
20784,29449
20785,35052
20794,14098
20812,255
20814,27642
20815,29082
20816,16208
20817,36240
20818,1962
20832,24965
20833,7735
20837,5789
20838,259
20839,214
20841,10460
20842,1824
20850,46340
20851,14191
20852,40365
20853,29673
20854,49611
20855,14295
20860,2396
20861,1875
20862,343
20866,13344
20868,790
20871,13130
20872,13104
20874,57367
20876,25496
20877,34321
20878,62446
20879,24360
20880,450
20882,14063
20886,33282
20895,19054
20896,906
20899,142
20901,34832
20902,48841
20903,23625
20904,54612
20905,18044
20906,64696
20910,37445
20912,24807
