GEOID,INTPTLAT,INTPTLONG
65001,38.290230,-92.010272
65010,38.793269,-92.237172
65011,38.389067,-92.713345
65013,38.284774,-91.762257
65014,38.316176,-91.631137
65016,38.560079,-91.933877
65017,38.092307,-92.494503
65018,38.620197,-92.563615
65020,38.006239,-92.780644
65023,38.653901,-92.396296
65024,38.619249,-91.756356
65025,38.675948,-92.690020
65026,38.324361,-92.564791
65032,38.346567,-92.378378
65034,38.559677,-92.818106
65035,38.363815,-91.946963
65037,38.243419,-92.849146
65039,38.711084,-92.296622
65040,38.348240,-92.284439
65041,38.632996,-91.489763
65043,38.623449,-92.102764
65046,38.786494,-92.488423
65047,38.150970,-92.578409
65048,38.373120,-92.040605
65049,38.199500,-92.674809
65050,38.543645,-92.687801
65051,38.469165,-91.797166
65052,38.083492,-92.617340
65053,38.527054,-92.378964
65054,38.488994,-91.949439
65058,38.249621,-92.127853
65059,38.700661,-91.867637
65061,38.599503,-91.635510
65062,38.504042,-91.659235
65063,38.721260,-92.087607
65064,38.402845,-92.471423
65065,38.134934,-92.662853
65066,38.349483,-91.484846
65067,38.766201,-91.703149
65068,38.825749,-92.614762
65069,38.753012,-91.589785
65072,38.266773,-92.729350
65074,38.484301,-92.468144
65075,38.250489,-92.257520
65076,38.379486,-92.194056
65077,38.772199,-91.812579
65078,38.389492,-93.022188
65079,38.150286,-92.748302
65080,38.636261,-91.978927
65081,38.644434,-92.782268
65082,38.219313,-92.421422
65083,38.140911,-92.440994
65084,38.434240,-92.856128
65085,38.397651,-92.084526
65101,38.495766,-92.134532
65109,38.574160,-92.277944
65201,38.900944,-92.238425
65202,39.020370,-92.296535
65203,38.884324,-92.398565
65215,38.953173,-92.320850
65230,39.290548,-92.702593
65231,39.016540,-91.897785
65232,39.160695,-91.756000
65233,38.917096,-92.728078
65236,39.440542,-93.065958
65237,38.766639,-92.793644
65239,39.533520,-92.432043
65240,39.220638,-92.125561
65243,39.268429,-92.354421
65244,39.484800,-92.659485
65246,39.378901,-92.996616
65247,39.635059,-92.470615
65248,39.138606,-92.660133
65250,39.030100,-92.840101
65251,38.841849,-91.977132
65254,39.210375,-92.853371
65255,39.102561,-92.218393
65256,39.120991,-92.456477
65257,39.287086,-92.533811
65258,39.520236,-92.135201
65259,39.476712,-92.569715
65260,39.580629,-92.385861
65261,39.475211,-92.933433
65262,38.960143,-91.955313
65263,39.461874,-92.220167
65264,39.088314,-91.685640
65265,39.203373,-91.885371
65270,39.413639,-92.394950
65274,39.015799,-92.686203
65275,39.453066,-91.994965
65276,38.849568,-92.952563
65278,39.341583,-92.410624
65279,39.001389,-92.528490
65280,39.242871,-91.736982
65281,39.468240,-92.798834
65282,39.387929,-91.822967
65283,39.509271,-91.827525
65284,39.206410,-92.293325
65285,39.271734,-91.999838
65286,39.507568,-93.220334
65287,38.886302,-92.530138
65301,38.698269,-93.225707
65305,38.733096,-93.553162
65320,39.070000,-92.947247
65321,39.092622,-93.468630
65322,38.982087,-92.951995
65323,38.443904,-93.617513
65324,38.126812,-93.029914
65325,38.439774,-93.189165
65326,38.165840,-93.139170
65327,38.973973,-93.495313
65329,38.621034,-92.966698
65330,39.217726,-92.952862
65332,38.624224,-93.414805
65333,38.900768,-93.319941
65334,38.845310,-93.226858
65335,38.504713,-93.342103
65336,38.792708,-93.575353
65337,38.794493,-93.431379
65338,38.363547,-93.279912
65339,39.195918,-93.374737
65340,39.090860,-93.182975
65344,39.313866,-93.192186
65345,38.537892,-93.126897
65347,38.988926,-93.040250
65348,38.714024,-92.974231
65349,39.230471,-93.045452
65350,38.645970,-93.090672
65351,38.994268,-93.381217
65354,38.653942,-92.876448
65355,38.219545,-93.366948
65360,38.516411,-93.517553
65401,37.900035,-91.768578
65436,37.623801,-91.963610
65438,36.931336,-91.501101
65439,37.655276,-91.070009
65440,37.619926,-91.172728
65441,38.096380,-91.159022
65443,38.131683,-92.094622
65444,37.379114,-92.057206
65446,37.777805,-91.281340
65449,37.852033,-91.494674
65452,37.966890,-92.266127
65453,38.106493,-91.439811
65456,37.784607,-91.189780
65457,37.810110,-92.059538
65459,38.029720,-92.096732
65461,37.676732,-92.043738
65462,37.683375,-91.848757
65463,37.853617,-92.784345
65464,37.186578,-91.899782
65466,37.205455,-91.348447
65468,37.249928,-91.790223
65470,37.547434,-92.401801
65473,37.706433,-92.154489
65479,37.342026,-91.636139
65483,37.298969,-91.955093
65484,37.356223,-92.227015
65486,38.108287,-92.328061
65501,37.462127,-91.566241
65529,37.929166,-92.010040
65534,37.690279,-92.284280
65535,38.070003,-91.274154
65536,37.687697,-92.644482
65541,37.651862,-91.772205
65542,37.495709,-91.883745
65543,37.461870,-92.289349
65548,37.013085,-91.712657
65550,37.822689,-91.954540
65552,37.535168,-92.165880
65555,37.367583,-91.767023
65556,37.835406,-92.408789
65557,37.509813,-92.100972
65559,38.024853,-91.610098
65560,37.596621,-91.503902
65564,37.227369,-91.968826
65565,37.893625,-91.242232
65566,37.720734,-91.126642
65567,37.865133,-92.535705
65570,37.452634,-92.094798
65571,37.186248,-91.623030
65580,38.116494,-91.789799
65582,38.196054,-91.923639
65583,37.822730,-92.255536
65584,37.828203,-92.131212
65586,37.849588,-91.431656
65588,36.981751,-91.272971
65589,37.245475,-91.838239
65590,37.606148,-92.951287
65591,37.938453,-92.640747
65601,37.539862,-93.588004
65603,37.556769,-93.865230
65604,37.269914,-93.598471
65605,36.771716,-93.654747
65606,36.697257,-91.359397
65608,36.898747,-92.677621
65609,36.542528,-92.151703
65610,37.030759,-93.530942
65611,36.549846,-93.372149
65612,37.215241,-93.540109
65613,37.636902,-93.396427
65614,36.754466,-92.909237
65616,36.669373,-93.248879
65617,37.438072,-93.336027
65618,36.733139,-92.359711
65619,37.121719,-93.394691
65620,37.022629,-92.944583
65622,37.633024,-93.103604
65623,36.748816,-93.906409
65624,36.730202,-93.566299
65625,36.674069,-93.816497
65626,36.594943,-92.130859
65627,36.564690,-93.030872
65629,36.891489,-93.000589
65630,36.832959,-93.213650
65631,37.000699,-93.423999
65632,37.497907,-92.809930
65633,36.894781,-93.534748
65634,38.015397,-93.194616
65635,37.531741,-93.717143
65637,36.759338,-92.200166
65638,36.838205,-92.322251
65640,37.698467,-93.566848
65641,36.543773,-93.769176
65644,37.510937,-93.038245
65646,37.333448,-93.703246
65647,36.692553,-94.007438
65648,37.408853,-93.167091
65649,37.617274,-93.623215
65650,37.813994,-93.441928
65652,37.133949,-92.948822
65653,36.840830,-93.140383
65654,37.022203,-93.909637
65655,36.595898,-92.425548
65656,36.793766,-93.467830
65657,36.838309,-93.007524
65658,36.540154,-93.637963
65660,37.334212,-92.273898
65661,37.467688,-93.825199
65662,37.446733,-92.570452
65663,37.623371,-93.246727
65664,37.198055,-93.615151
65667,37.308459,-92.514047
65668,37.931230,-93.290503
65669,36.911907,-93.302603
65672,36.560354,-93.219488
65674,37.785786,-93.607277
65676,36.572170,-92.615940
65679,36.579445,-93.095925
65680,36.653164,-93.003455
65681,36.550848,-93.461857
65682,37.411878,-93.961715
65685,37.752300,-93.166953
65686,36.622117,-93.436156
65689,37.144416,-92.092904
65690,36.589090,-91.279346
65692,36.627591,-91.631413
65702,37.072020,-92.494058
65704,37.127620,-92.586107
65705,36.988526,-93.621572
65706,37.322820,-92.898635
65707,37.233674,-93.843315
65708,36.902894,-93.911536
65710,37.485556,-93.421088
65711,37.176383,-92.275679
65712,37.110674,-93.800291
65713,37.404644,-92.746951
65714,37.038095,-93.320282
65715,36.731375,-92.574001
65717,37.060440,-92.416048
65720,36.940563,-92.950037
65721,36.982818,-93.209226
65722,37.582915,-92.805465
65723,36.958625,-94.040320
65724,37.844430,-93.313311
65725,37.433273,-93.288160
65727,37.755095,-93.294846
65728,36.871381,-93.345561
65729,36.513960,-92.592739
65730,36.623694,-94.177289
65731,36.653342,-93.126038
65732,37.941693,-93.161545
65733,36.527116,-92.849419
65734,36.795214,-93.941817
65735,38.039920,-93.458727
65737,36.714025,-93.360672
65738,37.139280,-93.506398
65739,36.510959,-93.274159
65740,36.713574,-93.163478
65742,37.124614,-93.079797
65744,36.622787,-92.897552
65745,36.530708,-93.970641
65746,37.146190,-92.778195
65747,36.600861,-93.580084
65752,37.327705,-93.830886
65753,37.002844,-93.046087
65754,36.836654,-93.281437
65755,36.814669,-92.626445
65756,37.098035,-93.973906
65757,37.282848,-93.098940
65759,36.762545,-93.068019
65760,36.634217,-92.281329
65761,36.576449,-92.724984
65762,36.684886,-92.651285
65764,37.814523,-92.948688
65766,36.536157,-92.268221
65767,37.852256,-93.155931
65768,36.919435,-92.270035
65769,36.919096,-93.799405
65770,37.422627,-93.548226
65771,36.772472,-93.206420
65772,36.598992,-94.023207
65773,36.762508,-92.501811
65774,37.930273,-93.489344
65775,36.700074,-91.858053
65777,36.525746,-91.997786
65778,36.529757,-91.269785
65779,37.977567,-93.378863
65781,37.355541,-93.417569
65783,37.714570,-92.933321
65784,36.679888,-92.313911
65785,37.708475,-93.825054
65786,37.965780,-92.962723
65787,38.070593,-92.883347
65788,36.806689,-91.694945
65789,36.862869,-91.873714
65790,36.703024,-92.109540
65791,36.579764,-91.497595
65793,36.991559,-91.971986
65802,37.207450,-93.354612
65803,37.283140,-93.289599
65804,37.149307,-93.252749
65806,37.205585,-93.299157
65807,37.165185,-93.325004
65809,37.166589,-93.182484
65810,37.119534,-93.309929
