GEOID,INTPTLAT,INTPTLONG
79001,35.339757,-102.794987
79003,35.581845,-100.068724
79005,36.380233,-100.507442
79007,35.706837,-101.398793
79009,34.533282,-102.879628
79010,35.450973,-102.140605
79011,35.639883,-100.231215
79012,35.270514,-102.109125
79013,36.038774,-102.003110
79014,35.908257,-100.285338
79015,34.937472,-101.916036
79016,34.983347,-101.918740
79018,35.748254,-102.213391
79019,35.007100,-101.394035
79021,33.984844,-102.027747
79022,36.098587,-102.603518
79024,36.439773,-100.369084
79025,34.940988,-102.205885
79027,34.408048,-102.419542
79029,35.901966,-102.025897
79031,34.270256,-102.449583
79032,34.282885,-101.941418
79033,36.330040,-100.983997
79034,36.359771,-100.157216
79035,34.690472,-102.784877
79036,35.612828,-101.547377
79039,35.259837,-101.096311
79040,36.324086,-101.559664
79041,34.043255,-101.931966
79042,34.741334,-101.906795
79043,34.370661,-102.131315
79044,35.863447,-102.367722
79045,34.914806,-102.554528
79046,36.163536,-100.121753
79051,36.483086,-102.259356
79052,34.361819,-101.742898
79053,34.408017,-102.579402
79054,35.374819,-100.821516
79056,36.223812,-100.211576
79057,35.246000,-100.642178
79058,35.579500,-101.855136
79059,35.830763,-100.765905
79061,35.524915,-100.442492
79062,36.030624,-101.529403
79063,34.531086,-102.096270
79064,34.195479,-102.119153
79065,35.541234,-100.906572
79068,35.346662,-101.444262
79070,36.270658,-100.795007
79072,34.169757,-101.733850
79078,35.720328,-101.580421
79079,35.208980,-100.242918
79080,35.748650,-101.213702
79081,36.241620,-101.218409
79082,34.224256,-102.287745
79083,35.886172,-101.515093
79084,36.276881,-101.996725
79085,34.740717,-102.514426
79086,36.041780,-101.768389
79087,36.287379,-102.911789
79088,34.580896,-101.697218
79091,34.897796,-102.126227
79092,35.312969,-102.446391
79093,36.289912,-101.033947
79094,34.840077,-101.509700
79095,34.904040,-100.208260
79096,35.437391,-100.196706
79097,35.435886,-101.178360
79098,35.153350,-102.216656
79101,35.206030,-101.839602
79102,35.196340,-101.866250
79103,35.177308,-101.794475
79104,35.202967,-101.788728
79105,35.691238,-101.820831
79106,35.203066,-101.895003
79107,35.230592,-101.802502
79108,35.307898,-101.690933
79109,35.166416,-101.886423
79110,35.144451,-101.878122
79111,35.220537,-101.708143
79118,35.106367,-101.739911
79119,35.109084,-102.017887
79121,35.174715,-101.929750
79124,35.262174,-101.965268
79201,34.437766,-100.280962
79220,33.753501,-100.794632
79225,34.255931,-99.515204
79226,34.900760,-100.994549
79227,33.899813,-99.773497
79229,33.665706,-100.676563
79230,34.702273,-100.069222
79231,33.906379,-101.070036
79233,34.520996,-100.525648
79234,34.230443,-100.935228
79235,33.961846,-101.246139
79236,33.710684,-100.384217
79237,34.918283,-100.645545
79239,34.655623,-100.763893
79240,34.886066,-100.779931
79241,34.178502,-101.384912
79243,33.774479,-100.990114
79244,34.030397,-100.843759
79245,34.857258,-100.512868
79247,34.329813,-99.409069
79248,33.994322,-100.287247
79250,33.877689,-101.594755
79251,34.943421,-100.451566
79252,34.304335,-99.818916
79255,34.349913,-101.050762
79256,33.900389,-100.745875
79257,34.457478,-101.287161
79258,34.228291,-101.288735
79259,34.398492,-100.472927
79261,34.447226,-100.809848
79311,33.857882,-101.881538
79312,34.019064,-102.419954
79313,33.804892,-102.162291
79314,33.584900,-103.014509
79316,33.137907,-102.326183
79322,33.634566,-101.180116
79323,32.945746,-102.869403
79324,33.897884,-102.682490
79325,34.424608,-102.943742
79326,34.077938,-102.216144
79329,33.715143,-101.674963
79330,33.040784,-101.224946
79331,32.695214,-102.009570
79336,33.603903,-102.398414
79339,33.886503,-102.336677
79342,32.908208,-102.336600
79343,33.658671,-101.531037
79344,33.844961,-102.930411
79345,33.337542,-102.331350
79346,33.648086,-102.824958
79347,34.172560,-102.789410
79350,33.731820,-101.825789
79351,32.927010,-101.764414
79353,33.783518,-102.581946
79355,33.181664,-102.876731
79356,33.285890,-101.339267
79357,33.611886,-101.404701
79358,33.442185,-102.195033
79359,32.971141,-102.586555
79360,32.689820,-102.724661
79363,33.706516,-102.043175
79364,33.452572,-101.644174
79366,33.530315,-101.685343
79367,33.621453,-102.190786
79369,33.955743,-102.145171
79370,33.506923,-100.907042
79371,33.952621,-102.966213
79372,33.434243,-102.488401
79373,33.173872,-101.832563
79376,33.233860,-102.673107
79377,32.929648,-102.133506
79378,33.058133,-102.474677
79379,33.510507,-102.646422
79380,33.735629,-102.332216
79381,33.315959,-101.769604
79382,33.455287,-102.014055
79401,33.588771,-101.850444
79403,33.643503,-101.775450
79404,33.527702,-101.793717
79406,33.585909,-101.878382
79407,33.566862,-102.079243
79410,33.570071,-101.891011
79411,33.570034,-101.857733
79412,33.546383,-101.856516
79413,33.547402,-101.885644
79414,33.547794,-101.920230
79415,33.701386,-101.897836
79416,33.600102,-101.982772
79423,33.439976,-101.855463
79424,33.468334,-101.947690
79501,32.747863,-99.905394
79502,33.183064,-100.245133
79503,32.868619,-99.694492
79504,32.335802,-99.350571
79505,33.577449,-99.811884
79506,32.106426,-100.313408
79508,32.274081,-99.826041
79510,32.266400,-99.518879
79511,32.415915,-101.250314
79512,32.314505,-100.918356
79517,32.879511,-101.246784
79518,33.341053,-100.714732
79519,32.052075,-99.694650
79520,32.857004,-100.124032
79521,33.122685,-99.650389
79525,32.630473,-99.830642
79526,32.636295,-100.716880
79527,32.593166,-101.059442
79528,33.192636,-100.893642
79529,33.431837,-99.853667
79530,32.120249,-99.753027
79532,32.404869,-100.711396
79533,32.857130,-99.551961
79534,32.764330,-100.211993
79535,32.223438,-100.479835
79536,32.473621,-100.032723
79537,32.291861,-100.210748
79538,31.970613,-99.684164
79539,33.361114,-99.876875
79540,33.169164,-100.040999
79541,32.150183,-99.810552
79543,32.714330,-100.407773
79544,33.301509,-99.852900
79545,32.415212,-100.573539
79546,32.891818,-100.498206
79547,33.197744,-99.905443
79548,33.049768,-99.918963
79549,32.887589,-100.841389
79553,32.940911,-99.850964
79556,32.458787,-100.357939
79560,32.664859,-100.212875
79561,32.515445,-100.195108
79562,32.236251,-99.866451
79563,32.415823,-99.906230
79565,32.397372,-101.087816
79566,32.115508,-100.132071
79567,31.972430,-99.950305
79601,32.576489,-99.665323
79602,32.335677,-99.667488
79603,32.333551,-99.927724
79605,32.434599,-99.781827
79606,32.362783,-99.817314
79607,32.430350,-99.832641
79699,32.462235,-99.715894
79701,31.992384,-102.081464
79703,31.979427,-102.132366
79705,32.051211,-102.059634
79706,31.848988,-102.005075
